age,weight,steps,calories,activity_level,heart_rate
22,52,11394,3470,2,101.48939785426357
58,59,7252,1538,2,105.04034274320313
52,78,12539,2994,3,129.92654741246375
35,98,15205,2229,1,94.25174145952955
45,92,16414,2773,2,95.67203128059043
37,97,3529,2960,3,112.11613216642706
56,62,6211,2419,1,62.97659377106358
29,91,5745,3583,3,120.51897105473253
18,80,10598,2069,3,134.49081490620674
47,64,9997,3164,3,124.5876185693712
53,55,18358,3118,1,81.38070073414285
22,66,3149,2351,2,95.67563113730651
53,82,17808,2979,2,105.66553417579512
34,62,16375,2300,1,91.90010553121334
40,70,19286,3462,3,133.79888767320088
52,53,3250,3706,3,115.90277349163507
20,67,14086,2649,3,125.1300666995515
42,82,3896,2372,2,95.82417794359591
58,83,11886,3526,1,84.00005845634976
41,71,15451,1697,1,87.9776049309894
35,96,5061,1593,3,124.88336405376351
59,79,8814,3888,2,98.94157765515229
38,57,9893,3806,1,83.21609671490913
46,72,10515,1522,3,121.58002999604155
20,98,11961,3755,2,108.56146082497206
29,52,2586,3732,1,78.42877877733807
41,69,3488,2964,1,75.93541671419422
58,72,4692,2159,3,107.71999370892352
47,93,11311,2333,3,119.63505972165785
45,74,17968,2294,3,117.9656998675226
44,57,17854,2114,3,127.74685239084685
49,57,3063,2899,1,74.8507208980025
45,86,9909,1630,3,119.09918536172059
50,84,6026,2260,3,114.77258849836048
53,57,6698,3700,1,78.56767387551669
22,86,17626,3989,1,102.51492766013266
23,70,15096,2173,1,85.54837163714735
42,83,15156,1987,1,81.35126437893028
57,64,10113,2560,3,113.02695952714316
28,52,6526,2372,1,84.85498721817152
22,71,14120,2336,1,96.24969928274389
43,81,16279,3902,1,93.29408147121043
59,54,3424,3900,1,79.32550781433822
31,91,10729,3873,1,91.46400185497153
29,80,15162,2695,2,105.94023607487024
41,99,2269,2930,1,70.47243672058097
23,78,18241,2317,3,136.0688692148131
42,83,6902,1619,1,77.28224318410261
35,54,10017,1948,1,75.64233540946333
19,85,14325,1673,3,128.54965565725078
47,59,3053,1938,3,108.98115320062664
20,78,11446,2698,1,81.74221591747227
22,58,7361,2331,2,102.91616412381926
21,57,18400,2333,1,94.43722368330467
18,58,3802,2895,3,118.97297461936975
52,71,15196,1996,3,121.76841831489729
55,72,6972,3593,3,115.13222874348585
51,77,15047,3996,2,100.57340022348777
48,91,16773,3141,2,102.62374882734402
52,68,19376,2476,1,91.28912091569455
35,62,18789,2024,2,114.14903011746976
42,57,4990,1930,1,71.96060423047548
40,67,13349,3995,1,87.6843846761668
35,90,2100,3386,1,68.84193313614412
36,88,2383,2813,3,117.23297707912289
40,58,11046,1534,1,81.01624251742274
23,77,3731,3874,3,122.45296177283463
40,76,1097,3317,3,114.76297816696697
51,82,9838,2207,2,91.37353637726066
29,70,16222,3626,1,90.70880513394272
35,88,6664,1531,3,113.44136390536832
37,61,4831,3831,3,117.74718552494829
59,68,4534,1845,1,70.78259247870909
57,57,1539,2419,3,108.53839214751584
59,97,16732,1923,3,125.4217242715736
57,87,18256,3823,2,111.58788827445932
51,71,15333,2844,3,124.23380993512063
36,61,16026,2650,2,102.33255733525203
48,54,11712,2842,1,72.50584357831377
53,85,7095,1917,1,74.15513486744979
27,88,11724,3131,3,120.46390788170562
18,61,6166,1921,2,104.42985578869477
22,96,7359,1916,3,125.52494039874476
52,87,18760,3851,2,109.36894725543097
52,79,2069,1919,3,107.61546672793628
49,88,13726,2933,2,98.72472223874558
56,93,2671,3622,3,106.33807984440996
35,87,13068,2548,1,94.21024616507513
44,56,8046,3006,1,75.33866818323463
19,84,13607,2045,2,105.00568607847131
26,76,3278,3924,1,73.09191418306023
18,58,9228,1984,2,102.64381489076088
47,73,7275,2552,2,95.04777932176665
42,77,17289,1842,1,86.32103989750081
41,85,1902,3422,3,122.7896336606291
50,58,16288,2882,1,82.92509101855995
30,84,17060,2595,2,116.08324920412059
42,59,3418,2267,1,72.15037387731668
27,70,3939,3001,3,120.09847174388993
19,81,12067,1908,1,91.12438221850515
50,60,4645,3333,1,71.49305027772041
49,87,709,2128,1,76.91345378786984
21,87,9140,2786,2,99.99414715903158
37,63,15478,3998,1,93.05476782195679
27,78,8812,3844,2,96.18132555401971
51,95,19091,3650,3,137.49460039510402
33,50,951,3006,2,90.0592875934347
32,90,2023,2325,1,88.22384841649588
57,82,19551,1889,1,90.32656798696684
51,94,8742,3525,3,128.55414802524604
46,68,614,2485,3,116.2055720369049
34,84,11713,3958,3,132.8474640570022
52,67,13103,2233,3,122.25765613004458
31,83,10608,1626,1,84.88559777291022
50,50,15958,1604,3,130.2500302563261
38,91,13425,3823,1,83.93550596730314
40,62,4525,2801,1,79.4589845476234
21,50,16882,3866,1,82.36774989391341
30,90,1396,2555,1,73.55211335921824
52,63,9728,3083,1,72.06602870302966
52,68,19525,2661,1,85.52872186787923
37,88,16473,2724,3,134.60540661652766
37,66,616,2061,2,90.44936698422643
53,66,11759,3113,1,76.60670446772832
48,73,9275,2040,3,121.8915923710237
50,62,18473,2298,3,126.1683644398286
55,81,1026,2640,1,69.1217863579818
43,94,10010,3800,1,87.38800775665685
50,56,353,3008,1,71.94233197449356
39,91,8787,2876,1,80.94223662686014
33,64,13168,1546,3,122.72296941811304
19,63,10788,1546,2,108.675383496184
55,89,17905,2430,1,84.81904671938274
20,50,10971,2626,3,124.61480484262496
34,80,11319,1621,2,104.45660663741961
36,71,449,2191,2,88.10439463551818
57,86,11498,3684,1,83.8696360760271
25,72,9470,3543,1,82.72608672235398
46,59,1575,3750,3,115.7106562474394
40,91,19779,2632,2,104.09502247277972
51,55,4752,2031,3,118.36091226015495
39,58,3505,3855,3,114.2614687142676
47,65,12647,3707,2,100.5468059884108
19,99,4456,3643,3,119.48303964187274
36,55,15636,2059,3,130.7095988292468
51,50,15936,2926,3,129.47408193468812
55,78,1314,2799,3,113.11665927057356
54,95,11974,2799,3,121.12159410958851
29,88,7154,2093,1,84.83267573889977
53,80,3801,2828,3,106.31124365357707
26,95,9190,3595,2,104.1238261172715
39,84,6568,2651,3,116.29574212819378
42,82,15805,3313,1,81.37901426902894
33,51,18052,2219,3,131.17713789358748
37,92,12643,1546,3,120.25923620128218
43,69,11154,3666,1,79.7239378964538
56,85,8815,1758,1,74.58400520659039
37,69,10316,2678,3,125.02326516866516
43,53,17365,2718,3,124.74976052201455
36,81,11129,2881,3,120.51464228245001
18,75,11366,3578,3,127.61280316362796
34,54,11155,2028,2,105.0120189648678
39,56,15299,3860,3,127.98130378609676
20,55,15083,3930,2,109.79128530382974
57,87,2980,2253,2,86.06772040466583
24,82,4131,3737,1,72.18669165026365
36,60,14202,1722,1,90.72703428455239
53,56,6471,3169,1,72.78981294348911
29,55,5329,3490,1,76.36677662696437
46,83,18512,3272,1,89.25178107387823
19,65,16252,1614,3,136.48107310110882
54,68,8030,2319,2,104.46361892155085
22,72,11966,3924,3,125.70367313328155
59,55,16126,1995,3,131.93544203980926
33,66,4324,3657,2,100.1306182558922
36,62,13526,1501,1,85.2134070180953
35,93,12131,2625,2,104.37132331696334
26,67,18464,1617,1,90.0359539463896
42,65,13400,2620,2,113.58423065886065
56,50,7516,3124,3,111.00882786369506
28,68,3438,2848,2,98.73979875792872
36,61,18778,3947,1,86.5602676422102
44,53,9767,2923,1,77.69166322782081
34,51,2163,2784,2,99.43650170529176
31,57,16402,1966,1,88.7526348811235
30,92,17762,3380,2,113.49404733656037
31,61,3470,3267,2,89.85009902164256
28,82,2495,3325,3,111.62642727373692
54,72,19202,2336,2,110.47506561313342
40,52,18096,3470,3,130.72815101247963
45,80,11478,3210,1,81.83816917194143
48,76,10465,3991,3,116.82385590942806
19,72,8219,3076,2,108.42333756787353
59,63,6736,2160,1,71.88155806602782
41,51,2440,1991,1,74.92078887216469
44,87,5297,2901,3,116.90756679822373
36,59,11529,2548,3,118.31843253077123
37,74,1983,1671,3,108.63735784821708
29,66,4145,3752,2,108.44202443458308
22,63,8954,2667,2,101.93333459430309
31,57,6147,3774,2,103.7684139437592
26,85,11517,1785,1,81.24535360299116
28,73,9115,3230,3,134.86175262019992
44,76,4869,1637,1,86.86262059414594
48,53,12060,3329,3,123.28377042802134
37,94,3771,1627,2,98.59746259239137
55,77,18609,3754,1,95.51547842124874
40,88,9,1700,3,118.49866721878782
47,82,8706,1965,3,122.6074214366008
58,95,9885,2663,2,101.37885055753368
52,75,12891,2343,2,98.27237594491213
25,87,9186,1841,2,94.97969619767962
37,74,16553,1938,3,127.07344983976436
24,81,3527,2992,3,114.91188441335842
57,80,2473,2058,1,74.27514938568203
26,68,8527,2756,1,83.70903077052171
43,97,19399,3473,3,128.84002586044372
24,61,4988,3560,3,124.03975924996143
57,90,15114,2514,1,82.82490197213937
55,57,3799,1763,1,70.93568066280395
24,76,13787,3841,3,126.2046273545352
30,76,13532,1714,3,124.36687436770329
37,71,8815,2145,1,82.53337919099485
24,75,2202,2270,2,101.78980235784174
18,92,2637,3358,2,96.50318324073098
38,99,12785,2984,2,108.70854415103234
45,85,12437,1719,3,127.95503622727051
45,91,9406,1631,1,87.0070646058671
56,85,7144,1677,1,67.8336045856765
22,73,11265,2105,1,82.08615474730672
58,93,13342,3511,1,80.52120419232229
34,83,3036,1943,2,98.55523892052675
18,83,7622,2749,1,82.4061731331214
41,71,12931,3294,1,84.3918177826812
52,57,8581,2112,2,95.38961803015675
58,87,18644,2452,2,111.9885899899114
48,78,16364,2403,2,117.34749131708828
59,82,15167,3358,3,122.06764821484634
18,55,17877,3351,3,134.86004638715738
33,94,13911,1741,1,88.6365016238606
25,81,16182,2840,3,132.88974769608376
34,69,19858,3216,2,121.52548305686705
52,65,13797,3198,2,99.44279437728046
47,58,1732,2858,2,88.23752316397373
54,56,19197,3752,2,107.26746106820147
58,81,1718,2290,3,107.14143640109346
39,64,14054,1786,3,121.62584236877852
29,79,10887,3046,2,101.06350394416972
50,86,6715,3704,3,125.37292036459041
49,93,10665,3847,2,95.75483198525977
56,55,10004,2808,1,76.72180792700078
20,87,4903,2762,2,101.27115403018848
55,88,5719,3806,2,90.69395318159654
32,56,18662,2863,1,80.73560355653467
49,90,9045,3413,1,79.52033861290451
54,84,2906,3136,3,111.88358091842804
19,72,11235,3746,1,88.0813171978254
51,85,16060,1567,2,106.26451817699085
30,61,9455,3385,1,80.29628238210601
31,54,6218,1823,3,127.91684187861813
54,76,12433,3690,3,119.44097273609746
29,53,19274,2747,3,140.36919005596977
51,51,16016,3318,2,98.79953579875601
44,51,10925,2198,2,92.53831603486009
32,54,15731,3559,2,108.29270854142781
35,53,158,3763,1,79.90270787813786
59,80,4497,2728,3,109.23227161511707
40,91,10814,3294,3,127.15190511773714
26,93,553,2036,1,64.24189958968212
50,55,1791,3972,1,79.71286787134143
42,68,6398,2372,1,76.21302035700845
25,64,169,2180,3,107.7503362767693
37,83,6466,3098,1,68.4878385318931
32,80,15249,2566,2,112.7794426213066
34,78,9091,2154,1,81.57827904130775
47,66,8242,2569,2,106.19161909445354
56,67,7194,1694,1,78.46343849217651
58,74,3801,1517,3,112.44519715629606
47,64,10514,3489,2,102.68695797363783
51,94,4892,3582,2,95.01521768949637
37,95,2543,3154,1,69.29123144174278
57,60,11649,2142,2,99.8527307612096
19,89,18683,2197,3,149.82265763914967
58,85,6082,1721,1,81.7365444262448
27,89,4633,2505,1,81.28945848001464
30,77,6268,3883,2,98.0645981414657
53,60,4210,2881,3,113.78830146274849
43,91,17319,3177,2,99.47008989927318
39,59,11062,3034,1,83.95605764960513
43,81,19772,2012,1,95.79806227424693
55,75,7241,3213,1,75.30002831809247
20,79,11181,1836,2,109.53155442618512
56,82,5889,3987,3,106.65359273232596
53,82,7949,3804,3,122.24932292980378
51,78,17945,1568,1,89.10765043542436
32,73,1812,3229,1,76.1814610136547
49,94,14669,2619,2,103.57019471769084
23,97,4600,1636,1,82.22851641591933
41,67,10553,2578,1,81.26555432074115
18,83,9765,2258,2,98.0334888964794
23,96,7748,2823,1,88.61401583793254
43,64,5342,2615,3,120.20221739383395
52,89,8582,3949,3,116.87425199684375
55,64,16470,2592,2,105.05837544986097
54,80,5046,1888,1,66.74393117553423
22,76,14832,3272,2,112.15917874991347
33,75,5062,1774,1,78.28096972107498
20,96,4529,2246,3,118.8506618312537
21,77,14845,2443,2,111.80748448457523
31,73,9690,3087,3,121.24309145140435
40,61,15716,3707,2,99.93454486174993
19,84,7044,2375,1,79.03006756495101
49,92,6054,1963,2,93.20001325569739
57,66,3442,3906,2,95.18114528731358
44,61,19073,2114,2,114.730941484783
53,70,3478,3887,1,71.71559300175335
49,89,6290,1694,1,79.17586076952833
19,54,18776,2727,3,135.52962663612337
41,51,12703,1875,3,122.0280343582687
20,65,6891,3832,1,82.69376624857345
21,61,2998,2836,2,109.2612413739122
48,86,15101,3200,1,83.60534060873182
51,73,11089,2627,2,96.00892359736466
50,66,770,2512,1,71.35319340122221
22,62,5741,2838,2,99.26433441527321
22,98,19474,3765,2,108.8030946783278
44,55,5803,3563,1,76.98297260708507
46,78,18634,3275,2,109.82573863702973
27,63,6183,2123,2,112.40980715716532
26,51,17668,2023,2,110.06870966697453
46,82,1856,1866,3,116.86364943625463
47,59,3594,3031,1,66.45922464651197
38,89,3412,3311,2,91.04491700111012
42,56,15668,2757,2,102.41998842064997
24,81,2441,1601,2,104.51328121967208
36,50,2428,3602,3,107.30064385939994
26,93,18550,2638,1,87.18852346777882
31,54,5170,3848,1,87.20118709201036
49,71,18383,3005,3,130.74140826625555
49,95,10815,3309,3,123.25388767319848
47,80,6493,3114,1,75.72979154480862
58,66,2208,2729,3,107.68486077675587
45,92,5272,2587,3,113.00129177341122
23,95,388,2156,3,116.6283719961548
18,52,18734,3438,1,93.82225156378864
23,80,2589,2799,2,95.26613257127345
58,71,10707,3972,1,85.25827775325008
20,68,15465,2270,3,127.52598733913729
53,97,675,2177,3,105.650863811934
46,53,4408,3005,3,109.2316093611525
25,91,2936,1671,3,118.86407512232002
52,53,19816,2793,3,118.37268245510975
33,88,5779,2620,3,120.17632066822223
41,68,12613,1767,3,115.6554294608989
35,84,14782,3553,3,127.18825717389424
53,53,6467,1686,3,112.52142518615419
49,76,12856,3098,1,75.22015233328669
18,80,11466,3772,1,96.12814067315696
52,89,4891,1924,1,71.80037777863024
28,69,7658,3301,3,124.17000604930118
29,97,11086,3001,2,103.4777663595484
22,99,2243,3098,3,116.00407882910531
40,97,18572,3666,3,130.20044570940416
58,66,14540,2096,3,123.37406123801678
38,83,7411,3410,1,82.20084397709424
48,81,2765,3167,3,112.79938970021237
26,54,9992,2274,3,128.20642732569468
22,51,11422,2247,3,134.0574388972828
47,76,13767,3579,2,98.54554463311102
53,63,11592,2069,2,102.69954490255874
36,86,6038,1750,1,81.41335315592293
31,75,10227,2357,2,108.2976694876179
18,96,5805,2076,2,99.12066121722128
28,73,9312,2535,1,81.38776562132556
52,74,17086,2196,3,127.35177658721493
29,89,10412,3073,1,95.47477978061912
32,87,8794,3323,3,119.8443093484962
29,52,19351,3656,2,109.32055397523499
53,76,952,2636,2,90.33385565139923
53,71,17058,2402,2,113.42831056465222
19,59,2778,3970,2,93.43771956117254
21,52,13302,3422,2,106.93742113128353
59,65,7002,2027,2,94.7401949731934
56,59,16319,2955,1,82.98955429317715
32,86,613,2972,3,110.69686321162828
46,97,2913,1661,1,70.1026057743441
48,71,6075,2990,2,92.416475475394
37,75,13090,1987,2,100.0865269424826
41,55,8630,2327,2,101.13792682152389
49,54,9046,1985,1,87.63527028940052
58,51,5843,2556,3,109.83217743696177
34,60,12951,3258,1,79.35453896574504
32,51,10384,2856,2,95.4154128381683
47,72,3424,1842,3,120.21072347779895
29,84,14634,2006,3,130.7464494550805
58,69,5806,1765,1,69.54585028919747
48,99,11072,3167,2,101.0077967806713
20,92,9603,3361,2,108.65301803726777
35,97,6224,3608,2,104.35199323152958
36,82,17212,1725,2,113.9615027770463
45,50,2214,2572,2,92.72706855263185
59,92,4419,1834,1,77.32189282605273
57,69,17989,3681,1,96.1061148737338
51,90,8200,2352,3,112.54936211575803
57,65,12946,1622,1,73.63829993086675
58,61,18556,1740,3,125.55425759298208
54,94,15103,1513,2,103.22025244674677
38,92,10327,3747,1,70.40039225985626
46,74,1310,1663,3,116.1702534064214
32,73,1360,3577,1,75.14043975191916
57,83,4454,2757,2,92.78921017813157
47,81,12773,3215,1,85.54471007657726
30,81,6616,1786,1,73.23104508291186
37,75,7800,2385,3,123.36746154769651
33,95,3791,3819,1,75.54834746960184
55,59,9954,2153,2,94.87059049411681
41,56,15855,2848,3,124.17611556931953
41,56,3177,2020,2,99.1527825897851
52,70,4295,2058,1,73.02922384058186
38,71,12516,2705,1,83.91171391423121
42,62,3893,1987,3,115.89249711296286
28,93,14332,1944,2,116.20163361815825
37,59,11076,3717,3,124.87608202286921
20,72,1306,2070,2,104.96144425654771
51,67,2895,3429,1,76.03462481585495
45,85,18109,2018,3,132.8223315559173
34,94,4400,2289,2,95.65259146226303
39,78,1566,2010,2,94.09805169827241
26,80,7521,3312,2,107.32853857062403
22,83,18206,3933,2,111.39006827869493
39,72,100,1844,1,75.52804067319855
42,72,6439,2891,3,105.22649034286037
30,55,5577,1735,1,79.21378499135636
35,73,8334,3359,3,127.81302891457977
24,59,11325,3840,1,89.97558342168563
22,82,9249,2029,3,122.14275489596905
56,60,9958,2298,2,98.52455107291088
50,57,19817,2047,1,86.43250846053287
44,80,17638,1905,1,91.50214993568035
58,67,11344,1791,3,123.94698978641614
22,90,17189,2369,1,79.2676112643761
40,50,2016,2002,2,80.00641458340517
58,50,12910,3202,2,94.37576304351516
20,51,14357,1951,2,110.0276987948597
44,53,10741,1616,2,93.22854615266826
53,61,4620,1680,3,112.85196160473203
59,78,5841,3782,1,78.33351913058048
21,95,11189,3973,1,99.27806754721576
27,69,18521,3891,1,98.09526480491262
31,52,3995,3002,1,75.21701197136571
24,59,17290,1728,1,88.71355886578775
31,87,9158,3393,2,105.11695143055579
26,72,6030,3611,1,87.83640660805868
45,57,10919,3222,3,118.23881424954587
21,65,19428,3505,1,104.61173204136256
33,70,19012,3009,2,114.49034367797032
33,61,19239,1918,3,133.0584516351913
47,92,1572,3181,2,93.00021925363605
55,90,5921,3243,2,93.30622747673948
32,83,17651,3533,1,88.35495896904777
47,99,987,1625,1,77.79061692620445
53,68,8027,3015,2,91.44853780639612
52,58,8978,2062,3,114.62084011747729
37,91,1044,1969,1,73.31085076630283
39,90,10494,3648,1,87.05479641869044
33,93,3799,2329,1,77.07796645998458
52,66,11939,2934,3,119.12619617555912
35,83,1955,2965,1,72.18998837434533
41,88,9309,2676,3,125.6766038305691
35,97,7077,1622,2,94.57622599043951
47,59,8758,2222,3,109.21832091008343
19,52,2514,2287,3,122.20163156750421
57,70,17440,2477,3,130.13473868517522
22,63,15204,3997,3,140.42054622926437
59,55,13360,3225,1,75.87651067935752
47,60,9751,1818,2,89.71078649676947
29,66,15684,3386,1,90.8438362817515
31,59,10341,3170,3,121.4087665436
33,54,10604,2755,2,102.60425623464238
37,90,18820,3891,3,135.13774128412453
52,79,2330,2053,1,70.4318913637666
32,95,3787,3640,3,117.09919557587655
23,89,11656,2453,1,85.83562823514175
33,82,992,1543,3,119.4768944308178
33,52,16882,3020,1,93.00836296473031
46,65,694,1602,1,67.66165947950385
35,93,14715,3336,3,128.2520172808944
33,95,9899,3116,1,82.11814224948425
54,94,12453,1510,2,95.30219440548976
55,99,15972,3197,1,92.17136684600581
31,68,460,3644,2,98.06799296238876
43,76,3023,3060,3,107.79381621397522
54,74,12012,3644,1,89.01619705526532
36,88,18694,1721,1,92.17106628204726
38,82,12009,1507,1,86.45809628295925
40,55,46,3714,2,86.65468603136313
48,94,11086,3207,1,78.76525065730094
32,84,11757,2891,1,78.48577877624558
35,90,2968,1976,1,76.80068917797269
56,52,438,3750,2,92.49412592714937
46,78,12110,1589,2,103.53394180739137
40,51,14261,2289,2,104.76449840395884
38,50,1102,1915,2,96.81202102487433
58,88,16477,2981,1,91.99298252100368
37,89,1817,2550,2,89.34963100547374
52,88,15364,3576,3,123.18963250124132
42,55,18594,2176,2,111.6225500073877
33,52,15245,1834,1,87.63193177236167
24,82,15354,3011,1,92.84793637772115
44,67,16176,3894,3,130.17742763709438
27,96,19047,2319,1,88.92239088039729
20,61,10417,2256,2,101.71075271947934
56,54,2590,3312,3,117.16993468304848
29,86,14130,1906,2,110.13917597251756
25,62,5936,3472,1,77.53765162082416
22,92,655,1973,3,106.03791593474352
39,51,10630,2654,3,119.91832055420919
29,89,13031,1968,3,128.30266234670256
54,92,1122,3027,1,75.80419191290073
56,93,18391,2832,2,97.5469325337977
56,89,13196,1770,2,99.91213221831991
25,59,12373,3703,1,87.28744764596368
45,98,3488,3137,2,86.99988544647721
