age,weight,steps,activity_level,workout_minutes,calories_burned
32,75,1018,1,6,1350.4590613519952
35,91,19037,1,46,2439.1928986580556
44,80,7488,1,96,2360.967963899057
33,56,12942,1,21,1942.8185654518893
28,95,7795,1,116,2571.0707158027926
27,85,5857,2,20,1769.2013453825255
30,70,1098,3,32,1844.9196091962376
18,87,17928,2,13,2368.6596027097075
28,76,10085,3,38,2253.3685708484404
24,83,19854,2,75,2850.761152305318
31,69,12023,3,87,2784.873567075311
40,99,6665,2,8,1716.0635814217405
47,57,5597,3,78,2447.7870741960674
53,92,6381,3,31,1934.3101196343748
53,77,6560,3,75,2424.267499382092
50,63,7560,2,50,2056.86651948503
26,50,7158,2,35,1980.9584200452903
24,75,10940,1,21,2007.7779812883614
32,75,13964,1,45,2269.930821180846
56,83,14729,3,105,2931.9011548530334
43,69,17834,3,74,2832.887464778669
47,55,9216,1,31,1841.6318449236774
51,61,11122,3,20,2144.359767437497
45,63,18422,2,78,2753.5299431090957
38,97,265,3,61,2217.355129678998
46,95,8714,1,40,2031.9417094452278
53,50,1834,3,50,2020.1554511717688
39,67,7641,1,62,2037.6116618936517
28,63,7251,2,10,1797.5639425807972
45,74,1455,1,82,2050.1229416567035
30,85,18344,1,24,2290.794256232397
20,60,8461,1,28,1850.2168816844533
20,78,16253,1,15,2062.551683900982
48,73,532,2,54,1901.5764651576287
56,70,3277,1,13,1458.4998662878543
27,93,17091,3,43,2616.4637085353497
30,85,2837,2,14,1775.2292595892104
56,59,3952,3,33,1954.2685943158194
28,85,11968,1,118,2676.262205396863
32,84,16931,2,77,2773.347474987224
19,99,4366,1,118,2417.923530122539
22,85,14019,3,8,2141.0806099734127
30,97,17335,2,5,2257.4237426619857
28,92,9972,3,61,2488.2803969770803
28,95,1635,2,40,1771.580891046934
57,73,9239,3,19,2062.9575802445397
43,65,4395,1,100,2202.9883895471453
46,96,3533,1,76,1951.513414475409
26,62,5284,3,78,2400.008722704816
27,66,18229,3,75,2987.6438304084613
57,90,5927,1,75,2066.442605398677
24,72,42,2,112,2317.177385259841
49,91,13667,2,38,2173.321146018824
32,92,5177,2,56,1966.3716466567203
24,89,3315,3,63,2230.3918943637095
37,74,2273,3,10,1808.208965449484
59,66,1500,2,108,2175.6005884900696
32,94,9464,3,4,1972.95341428219
28,74,4360,3,82,2299.750695242226
58,55,269,2,95,2126.8254652770447
55,87,15025,3,102,2987.234582475571
53,92,12888,3,59,2469.4276479202485
30,72,14259,1,116,2803.9743547160438
26,68,13577,3,66,2685.902991503429
56,52,12755,3,26,2200.4940530925173
49,93,7603,2,9,1800.9519463570975
19,78,19964,1,40,2369.97780888592
47,65,12885,2,25,2046.346661166777
59,91,17126,2,95,2872.3964499681206
37,62,16766,3,56,2654.0957248058644
33,76,5071,1,3,1469.3951802684626
57,92,16031,2,68,2598.686433697987
53,53,16791,2,10,2043.7559747365663
52,81,10176,1,108,2483.3702572602137
45,72,8364,1,119,2608.2970230423634
52,71,9508,2,43,2085.721428315633
18,76,11240,1,110,2753.0529653313847
52,74,3320,1,8,1482.1055655884043
31,70,15719,2,108,2878.569284272367
58,75,10920,2,70,2366.7940018432805
30,97,8264,2,60,2238.3805493431437
53,72,7741,1,79,2237.9070220866606
48,62,16772,2,118,3163.54324698901
59,95,14186,1,79,2316.884107376556
21,51,18156,1,60,2561.390935242629
38,79,13373,2,0,1943.8129910796881
25,60,15793,2,77,2667.237305101931
40,89,14665,1,50,2151.5190984587803
29,56,9321,1,70,2282.672828634518
48,68,11089,3,7,2083.586608246638
36,77,18652,3,4,2322.5007329350074
38,94,11218,3,81,2585.4452062361916
30,64,12441,2,99,2720.3274318515714
56,73,5511,1,42,1819.7477142874138
45,75,8980,1,51,2042.4005789425396
26,60,9943,3,115,2969.7463645731596
51,99,1013,2,9,1538.3037266553301
38,66,19947,3,33,2696.2888879137836
53,64,7484,2,50,2076.9511781689316
25,89,13356,1,94,2642.1350648589037
56,88,14150,1,17,1921.1308059660548
27,52,9073,1,80,2299.5375154428616
42,65,19423,3,42,2701.048265801605
31,53,46,3,37,1926.539353202039
38,94,17782,3,25,2443.118634745604
52,71,18492,2,99,2887.919639825104
22,70,18607,3,104,3200.934197287791
21,77,10326,1,43,2028.7316464017865
50,72,4207,2,62,2092.9505312789015
47,57,456,1,43,1574.8412077331025
41,94,19225,2,108,3074.08306475975
52,67,4602,3,74,2369.777946837547
36,58,4020,2,61,2174.035169211544
57,75,19136,3,59,2834.0158670375727
56,81,13426,1,10,1832.842784997984
22,75,556,3,9,1791.149132043731
50,82,8117,3,33,2092.0075134251947
53,69,2017,1,70,2011.7077955032807
54,84,4840,2,109,2378.314573046631
20,90,18545,2,21,2465.506948616728
47,79,14657,1,55,2253.1626965392206
44,64,10225,3,1,2037.7877398397752
57,58,19664,2,55,2605.036800015271
58,81,6816,3,61,2229.6468082048254
41,99,9228,2,108,2672.3762661199257
26,55,10164,2,44,2201.831964434583
41,95,8721,2,11,1812.0478860751507
28,91,15099,1,106,2704.6787239743107
45,89,421,2,8,1472.936760811416
26,58,3259,2,81,2279.6550530680215
19,64,17546,1,78,2651.4085194836766
37,89,13253,2,117,2899.321531841293
55,87,18163,1,20,2172.3413227150404
39,95,13048,1,13,1863.5968530483601
49,90,18218,3,36,2622.6122035495364
29,73,4362,1,31,1726.4968499591653
29,95,12081,2,83,2598.7165985076945
45,55,19148,2,14,2304.379434331456
50,52,9047,1,29,1884.3312251798486
54,78,8478,3,73,2360.242996933571
32,50,16018,1,118,2921.0085223690057
30,92,857,1,49,1711.9460890129162
55,68,15794,1,32,2189.079446066266
40,77,346,1,83,2021.689030291748
45,75,15682,3,96,2967.634237931522
24,59,3967,1,65,1924.3178494819842
27,95,9701,2,29,2039.385196208906
36,65,6486,1,29,1788.4744067673666
51,90,1121,3,36,1867.1886530817483
43,67,4383,2,6,1622.9908301124597
24,55,7606,1,30,1750.4870997414423
49,60,6457,1,95,2275.027915889739
44,55,8452,1,39,1915.250988538179
45,87,5480,3,86,2439.4621335092597
46,79,14525,2,68,2585.1397463853514
53,82,19765,3,3,2314.1066947547415
43,68,3567,1,44,1783.6633192782142
26,59,11053,1,67,2297.6247425320544
37,55,7643,1,1,1639.9847392859122
51,92,9564,1,55,2062.248523298783
34,71,6768,3,115,2864.024872070468
56,68,5317,1,6,1575.7424442041265
28,55,802,1,47,1727.1904611458199
51,78,5416,2,115,2519.2063016867364
46,85,15137,2,5,2069.1263562704335
33,85,19620,3,7,2495.750447982443
31,59,11118,2,112,2822.77892458071
37,93,425,1,118,2255.85339093789
53,69,11500,2,56,2222.6109477828854
35,66,5902,3,109,2647.7497010319053
46,91,6487,3,55,2236.8595815263443
19,56,12797,3,0,2166.20513072709
21,68,12450,2,21,2141.8058528739116
52,70,9310,1,41,1962.5320140375943
33,61,13898,1,54,2208.5115752140155
30,65,14287,1,50,2238.5853787696274
34,90,7007,3,9,1909.9500977171301
25,94,1756,3,41,1924.2583881056084
24,92,8034,1,13,1743.9675740681969
41,59,18095,2,16,2251.8900196076547
45,72,16582,3,50,2603.233680353129
52,89,6994,1,62,1984.120691057332
44,76,12958,3,103,2847.0726821476173
50,57,5077,2,50,1976.8577200113414
25,55,12527,3,24,2332.5383908406984
59,94,4318,1,104,2227.4580677711456
41,81,6239,1,38,1824.3628740415197
59,68,17271,3,73,2784.3774618811385
42,96,8959,2,72,2381.0750991081636
49,62,5753,1,15,1616.7873653224806
35,54,9986,1,48,2024.4767481479003
52,56,17911,3,61,2700.6045492157114
32,50,17410,2,9,2235.8331765076896
50,60,7626,2,68,2200.071447576479
53,88,1033,2,70,2048.1371568940917
27,67,14685,1,58,2342.938546781804
21,82,8415,3,50,2312.228945496214
55,58,14338,3,81,2741.3243305879237
45,76,17084,3,77,2830.421113670093
33,92,658,2,47,1816.696519591969
47,92,2836,2,19,1640.942483195745
59,63,19933,3,6,2350.2203666404525
33,89,12056,1,15,1847.4595754149116
37,64,9941,1,50,2023.2848957073995
46,84,1163,1,17,1420.8655359891036
40,54,8028,2,55,2259.910513680713
46,61,10483,3,20,2229.8348795500433
33,97,13121,2,115,2839.050153680837
35,62,2101,1,104,2166.0499312056772
44,51,19099,1,94,2728.1926287969604
31,67,6201,1,49,2015.3976209987895
35,84,16027,2,26,2258.5252478466173
44,97,10987,1,38,2082.2891202619535
50,65,14978,2,27,2258.561794912715
27,53,4976,2,15,1722.1400014555225
25,58,19200,3,8,2386.8742462112396
25,51,5214,2,49,2012.432733890434
53,99,7954,2,23,2056.9999195319842
34,73,7819,3,107,2714.2066665124075
34,50,6012,3,91,2530.466649990123
57,95,9575,1,85,2384.980187710133
34,64,801,2,113,2442.213485413532
37,79,12551,2,107,2792.114595896252
24,69,4255,1,27,1667.5165182382693
32,83,15834,2,16,2203.346777689629
24,50,3111,1,50,1919.1511882471032
38,77,1959,1,98,2133.088734627453
52,55,7072,2,95,2360.3737526795644
20,95,17518,2,96,2873.9789536602693
23,77,1701,3,24,1947.7891984818284
41,75,18154,2,47,2534.3567167449773
52,52,8235,3,74,2434.272152613791
30,66,7205,3,87,2507.316642420613
21,67,4388,1,91,2169.2428672931883
54,77,12029,2,83,2595.8931047256665
33,57,3817,1,88,2258.388906369962
28,91,7886,2,76,2392.0046594475143
58,76,14930,1,32,2164.1283880439496
54,60,5294,1,92,2191.365307106318
23,98,15438,1,107,2747.5480658308443
45,90,5615,2,119,2661.583066949764
25,52,11767,2,50,2291.2941359680995
23,93,18305,3,116,3262.68337750773
37,94,16905,1,6,1951.7462050185293
52,70,2005,3,93,2351.6894379937035
25,61,3899,3,16,1965.9381248472082
40,99,19345,3,43,2666.85139753003
23,99,16101,1,34,2141.23037101337
34,71,6222,1,25,1713.3749655511906
45,66,5794,1,99,2277.637063927888
41,52,17144,2,17,2147.878572028353
47,73,19652,2,70,2804.2572903841756
26,55,17631,2,116,3069.0556809700956
50,58,8271,1,50,1982.2435169421656
56,57,15867,1,8,2057.799486150868
21,95,11614,2,97,2639.2217084367035
24,61,18224,2,107,3050.685625716516
31,98,7091,1,60,2058.0478228869233
55,59,10095,2,51,2262.585110199984
26,65,4883,2,17,1841.7001851769041
48,88,12799,3,30,2431.391712589496
45,59,1052,3,42,1864.9632055893426
36,95,15482,2,56,2491.974627493452
36,73,12063,3,74,2653.510879563667
48,75,19834,3,62,2840.1660444756462
29,63,17076,3,119,3167.097839697207
30,52,3833,3,59,2199.4306576018616
44,91,10082,1,12,1741.1844780791596
52,61,17900,3,58,2672.382148970052
30,88,3449,2,89,2265.3827559651077
55,70,17054,3,106,3083.69253425895
40,94,4703,2,20,1807.1269193578119
57,85,12315,2,26,2122.8355398562994
43,85,12059,1,5,1784.9272538223956
21,77,14385,1,21,2059.5563998131365
19,75,18179,2,79,2770.9791042712277
20,67,12266,1,84,2480.032942288666
44,59,13025,1,83,2475.888319572861
48,77,11916,1,58,2158.864453504609
54,73,442,2,105,2353.250150660172
22,78,11086,3,51,2512.811286149831
22,68,8211,2,53,2200.885168019457
31,66,9537,1,37,1986.4416227854522
40,60,18490,1,90,2778.565554364785
21,50,11335,1,7,1892.5092826124503
56,73,11462,1,86,2453.4284433795806
50,80,9103,3,53,2422.9008559130875
21,99,18186,2,77,2723.8401574402624
19,98,12513,1,77,2405.7054756004864
31,97,14621,2,98,2806.3606411406354
32,66,7427,2,46,2085.9842090243023
21,64,4296,1,50,1877.9867074249523
22,57,15984,3,110,3131.231172915848
52,94,3464,2,16,1659.0941510922323
43,81,1490,3,36,1902.0608470955913
18,84,19783,1,87,2772.292453215784
33,99,19727,3,50,2735.3840681258625
47,81,17375,2,3,2109.312442807185
28,76,7748,3,0,1921.280991529134
52,75,10171,3,43,2353.983372819087
45,57,15526,2,89,2661.8886118058176
59,99,18365,3,76,2870.37887800546
41,83,10930,2,6,1940.9573956364661
26,62,7705,3,39,2225.8244462679822
28,87,8265,3,56,2330.6870280073977
21,50,7157,1,69,2223.282399454224
37,81,15819,3,63,2685.2263744340366
43,55,10810,2,2,1836.3387478765108
45,77,11831,3,59,2480.480321133423
28,87,15126,3,43,2451.4797509818795
21,51,19180,1,46,2376.878912390306
21,73,12172,2,22,2077.0079814658147
50,51,3579,2,17,1730.0888612310664
45,78,2931,2,56,2018.7853401690656
51,87,14263,1,103,2703.3057255312856
41,53,14003,1,96,2540.483399462388
19,50,6960,2,83,2441.0916871224204
32,84,16644,2,36,2404.209005390334
31,57,6122,1,34,1793.9454761781667
32,78,10216,3,74,2616.1890504796124
20,87,16542,2,97,2841.828872128542
59,64,17751,2,102,2905.1630091565316
39,93,9317,2,28,2088.849299254932
55,88,15313,3,10,2276.5893347428255
20,56,1393,3,16,1881.794828730181
59,95,5449,3,20,1872.1283685610188
32,99,1357,1,68,1967.4428367812145
36,53,19686,3,17,2510.107081458027
38,95,18585,2,25,2354.3250581626107
58,82,412,3,94,2289.469611592722
57,61,17144,3,83,2925.0109134509535
43,78,2915,2,30,1841.1813400828028
19,50,18358,1,93,2803.4680613214655
31,84,6941,2,2,1718.2972538666415
37,62,6500,1,111,2432.902573596292
33,81,12617,3,28,2319.409398066537
37,85,6883,3,103,2685.0841937059304
49,71,19252,1,111,2864.9458974407403
29,98,6817,2,79,2373.9415496672973
22,97,13389,2,112,2821.643770204908
31,51,900,3,21,1755.2130849733712
25,52,9350,3,16,2198.6181051677036
27,72,16778,2,65,2641.3115287941428
31,83,15584,1,101,2778.1070617166715
48,59,14534,3,42,2470.2027185610523
54,58,3575,3,118,2621.0464614193893
25,75,391,1,63,1872.3670013073572
38,64,16062,2,96,2805.0754334580465
37,70,2450,2,74,2123.3551994371783
23,53,1208,1,31,1581.2010623309823
41,71,16879,2,33,2319.179509813839
35,52,6877,1,71,2103.5216398587004
46,50,15218,1,113,2729.993483826962
24,84,799,2,109,2287.159094121365
45,50,9446,2,92,2501.0705658050133
29,72,5807,3,103,2560.0196455459036
41,88,8671,1,15,1804.7425717340375
53,66,10029,2,1,1779.940521066739
57,83,13175,3,79,2680.7325898321374
46,86,7881,3,80,2510.5273190022863
54,53,1050,2,18,1576.070346679084
20,88,14346,1,0,1819.8797089229454
36,70,18571,2,44,2481.247968330922
36,85,6999,2,86,2497.185720570021
53,74,3569,2,87,2333.1160986321656
19,56,3447,3,67,2262.6986903711077
32,69,19943,3,39,2676.0436592697724
48,66,8264,1,63,2214.8023192950423
36,93,5196,2,79,2317.089095250445
26,64,14135,2,19,2264.4099979628672
24,82,2403,1,37,1617.1750595774145
57,56,11491,2,105,2683.721673899446
48,60,7593,2,66,2196.8466429159953
37,63,10773,3,79,2563.010487770329
19,76,17714,1,52,2476.885826402661
52,51,17048,2,69,2599.463317328769
25,81,4480,3,30,1944.2506504927812
38,53,5493,1,78,2164.017610748393
56,75,6626,1,4,1554.6973726197898
53,94,9526,1,92,2309.6706560686644
23,59,17017,3,76,2856.745852602224
42,65,17117,2,100,2909.5350653827722
47,75,19241,3,25,2573.287187752441
37,77,7329,1,109,2502.868073306111
39,76,16278,3,119,3151.016874894793
21,81,13179,1,100,2573.406184059024
51,57,19091,3,25,2532.9362616068447
22,87,12846,2,4,2010.2640890821262
31,56,8656,1,36,2006.5936339976954
20,99,2941,2,15,1656.0894841942652
27,77,15448,2,21,2278.971280750265
45,57,2433,2,85,2113.4704977366173
47,86,9349,2,3,1894.3259125815084
42,87,18665,3,109,3273.352670992901
25,57,19178,1,88,2677.443175157538
57,82,3617,2,42,1889.8525359172427
50,94,2471,2,110,2345.99518279221
26,85,6713,1,77,2290.299061403965
52,81,1747,1,48,1630.8712854786247
37,66,1727,1,50,1773.2883216055804
40,56,4284,2,5,1653.1756231201164
33,75,12366,3,39,2413.086084918445
52,52,10279,2,112,2743.95817786067
57,83,10930,3,80,2682.859304558211
40,65,15120,1,90,2694.048158757278
18,93,15560,3,117,3130.759938734292
51,91,14792,1,77,2430.754656632623
57,76,8649,3,92,2677.998987317605
32,63,6261,2,11,1732.5530803942358
55,67,18419,3,20,2446.4450182487126
53,62,9041,3,39,2162.7414287837355
46,58,17396,2,117,2981.2991750546203
57,81,5499,2,30,1951.9857721383135
30,75,13203,1,9,1856.5645468937075
49,93,12299,3,13,2154.382214892028
37,73,4793,1,92,2192.8271553166655
45,92,16250,2,66,2576.5711949284246
51,55,8410,2,106,2527.8307134644133
57,99,965,1,49,1686.3810849230429
26,75,6695,3,91,2517.4443836035966
25,67,66,2,13,1587.8236927713463
58,57,8035,3,42,2299.8206988355
32,58,4876,1,87,2123.956709114841
20,74,15298,2,47,2447.594313811719
45,50,4960,3,58,2256.5936909361185
47,60,9345,3,22,2065.229447695465
38,83,19707,1,87,2799.9933157273704
35,95,12864,3,12,2190.029357301588
30,50,10082,3,84,2619.278005746119
37,63,7000,3,3,1925.321666089052
38,91,11059,1,57,2218.668405994963
52,57,14258,3,36,2432.8670713647684
33,93,6066,2,25,1891.6053550156757
26,64,9670,1,11,1732.7148079058293
55,89,9693,2,7,1830.1222199383456
24,50,7704,2,78,2343.358052675862
30,61,17447,3,47,2542.082570481225
52,82,8024,1,116,2406.2596126281014
35,64,8761,1,85,2302.118559307169
40,78,15476,3,82,2818.040072441996
32,86,16717,3,50,2595.5165636226716
57,86,15788,1,24,2050.191984278436
52,71,2291,3,93,2454.306205445246
43,53,14239,3,31,2284.3184047267
51,73,7204,3,5,1857.9476927511464
22,99,7399,2,8,1793.363731155126
40,64,15675,2,77,2699.6369047655166
43,67,7976,1,60,2050.426951934959
51,52,18519,3,62,2829.58797794509
36,90,19771,1,108,2998.1789670818625
59,93,18678,1,7,2022.6924264438064
31,85,13573,1,73,2385.8052941523806
42,62,18681,2,42,2537.267298717522
32,94,16423,1,94,2684.0173337279625
37,67,5223,1,18,1661.2012310342302
31,91,9273,2,25,1942.6198091501637
32,76,9300,3,105,2764.550142295887
18,66,12931,3,20,2266.100988454786
53,58,19384,2,53,2560.6520861450213
53,86,12964,2,45,2313.320839401697
24,92,7425,1,111,2551.492648988545
56,73,19514,1,33,2228.2872542025098
23,89,852,1,48,1665.7865856896353
45,60,2901,1,88,2199.113923492656
18,95,4158,2,7,1769.629182828026
57,57,14068,2,35,2214.9425814283113
23,59,3395,3,86,2457.5345449329575
26,85,12417,1,2,1804.8010216116431
37,80,6782,2,97,2565.1565335137993
41,81,832,1,60,1709.450510427562
24,63,1308,2,91,2322.824131481105
52,91,8661,1,88,2197.428906307391
41,82,9782,1,20,1896.9576343349902
57,85,9598,2,114,2650.582490907227
30,93,14134,3,109,2982.9055836681428
20,82,7760,3,117,2858.37100880744
28,99,1384,2,61,1994.001029904606
47,72,1353,3,5,1735.89386374375
20,66,18925,1,103,2865.01896094632
43,51,10322,2,60,2210.836642502263
55,59,6169,2,33,1817.7348883209
59,71,11635,3,22,2185.737820242059
30,66,945,2,34,1698.096367039016
45,94,13911,1,21,1985.0430317635453
41,68,13652,2,61,2361.558908057569
54,58,11690,3,3,1968.4187559103077
29,83,13750,1,9,1909.4403598641438
39,52,18942,3,9,2442.8421428720267
44,63,3549,3,75,2291.6419184420247
21,80,15974,3,92,2976.6758809526905
56,70,3898,3,70,2237.109730251203
55,70,16142,1,51,2335.9981789305416
51,65,1864,2,80,2160.8429311175364
44,60,3505,2,70,2070.1759635517274
35,94,2703,1,88,2095.029047929702
36,66,10580,1,108,2595.4539965841923
22,83,6655,1,90,2312.1097846060748
33,73,16419,2,102,2856.2035306100292
59,71,15061,1,113,2731.5246078983737
52,54,417,3,66,2098.58467322377
25,90,9626,3,90,2697.99595735071
53,79,8109,1,6,1534.1774927228005
41,80,499,3,81,2214.299681207448
47,92,7966,3,40,2134.896536018492
41,99,8416,1,72,2242.303888648977
28,71,14255,1,56,2311.148965946746
50,70,11589,2,60,2363.93059041742
39,55,54,3,72,2145.711183147513
41,96,13653,1,30,2071.642781028893
54,75,15022,3,14,2228.742841248455
43,88,1612,3,84,2258.7703106108947
35,66,12032,2,82,2493.2550893115367
28,68,8094,2,14,1887.8350291638826
43,99,18994,3,115,3289.0001422449855
25,67,11852,1,105,2663.114379046633
49,62,9453,3,111,2758.5944109455613
33,60,11820,3,108,2768.9875885874817
56,94,13929,3,68,2625.129704247552
55,67,12917,3,84,2734.4551569139167
52,52,17659,3,94,3062.0604945362693
43,52,1541,3,5,1674.1179360709414
20,68,3231,1,62,2006.9872161484138
40,85,6978,2,2,1678.0447590732156
58,83,18830,1,59,2401.081824402945
57,72,5206,2,42,1861.0454959721446
47,95,9395,2,98,2564.060979911933
58,58,4868,1,69,2004.7035722681064
53,59,10518,2,82,2529.31272875061
24,91,13892,3,71,2783.2724423567356
59,98,14339,2,74,2601.8304469738646
52,91,5214,2,76,2225.157429768843
57,96,2400,1,1,1299.7728059326532
27,78,11255,1,5,1768.7804550715796
27,52,8477,1,16,1794.1227074204241
55,51,18350,1,85,2616.7280828438425
20,97,9414,3,46,2369.461204300681
26,75,12223,3,110,2993.868931600663
23,79,19405,3,27,2605.4733775056266
50,64,6314,2,27,1864.4407553344975
18,69,17145,1,12,2000.9618739108626
40,51,18085,3,42,2626.635501860894
49,63,18692,3,104,3210.0145062031797
45,88,12751,3,16,2233.5659641719562
40,69,10985,1,79,2332.7323388867217
28,52,2622,2,42,1893.6306667800168
35,87,14279,3,49,2579.7153190463173
46,84,9480,3,118,2876.6943123227566
44,69,1856,2,20,1537.2912929387496
21,88,2037,1,16,1522.881770860236
38,81,15268,2,84,2658.6711153358233
50,94,9286,3,114,2797.008247532111
54,62,19796,2,41,2394.3709619661104
45,87,10182,2,89,2576.971553505251
49,96,2883,3,92,2423.4687013959233
24,88,14224,2,51,2404.337941234644
50,80,14236,1,92,2579.110077105333
54,93,351,1,0,1239.8923515879999
23,74,17406,1,36,2272.5844078108466
51,82,274,3,74,2140.386004627356
24,94,5913,3,14,1947.1387579183106
49,82,6365,3,26,2016.56275301909
24,91,14314,1,31,2129.270018875374
18,89,18916,1,90,2812.6967859883
22,99,8534,1,113,2535.506777447036
25,93,5099,3,79,2441.265167160355
32,96,620,3,78,2209.0548657407094
51,84,12441,3,13,2210.686008517133
51,75,18581,2,65,2665.727108543223
22,73,19953,1,2,2074.639972774034
41,68,4017,1,66,1999.542944456016
